characterId,accountId,name,region,nr,level,exp,characterClass,race,ownGold,ownMushrooms,glory,strength,agility,intelligence,constitution,luck,hp
27f4ef52-10ff-49b2-aba6-8965adf8a11a,8123c64c-ba69-478b-af08-f49fc1087dfd,MoonMage637,int,1,152,111812,assasin,goblin,9199,1014,2238,1398,2236,1847,1653,1337,1190950
a26c7828-648d-4351-9290-5cf5cb53d7c0,aabf0bb9-a7af-4e74-82c5-c78bef381a96,WolfMaster9842,cz,2,460,50111,druid,human,31805,2157,17229,6880,5147,4132,12121,12679,2986923
312d160a-8d83-4ce6-b6a5-c817c72503ba,c66683d6-9de0-4e18-be4f-32b68ee218aa,MoonMaster,fr,2,313,303980,demonHunter,goblin,25414,2458,20516,997,3311,7936,6850,3282,2443526
dd5106b7-b079-4f8b-97a7-8bccbc6de22a,fa568ad5-a29e-462f-ab81-0c0eb9b9f153,MoonMaster177,cz,2,70,1271,battleMage,gnome,5548,344,704,379,91,313,1411,228,160595
ca60304a-1c21-4cef-a0de-104f2be1063c,fa568ad5-a29e-462f-ab81-0c0eb9b9f153,MoonMaster437,int,2,22,20549,berserker,goblin,94,27,532,534,554,37,181,292,151992
1e3e2004-a642-4275-a3fc-6f640a84e20c,b2cdbe00-c4ce-483c-8cad-b7084c72ea39,MoonQueen,cz,2,324,154641,bard,goblin,13009,1488,15917,3927,1308,48,2997,2387,3085321
14de697b-c508-4b7e-81b1-a0d4cf7f7b34,e1dacd0b-54db-4114-a421-4b5efbd30a02,MoonQueen170,hu,1,171,37495,scout,orc,13803,1005,6966,4290,870,1662,1251,2844,825719
b52d1fd1-6695-4af6-81d8-8027cdcfa134,87c4dfd0-2916-4707-b5f4-43539d80a3b8,MoonQueen30,pl,2,285,272675,berserker,dwarf,90,959,6399,4022,2728,1635,2366,3062,2531526
a1941398-58a8-4cfe-bdce-31aed3406a08,237e7e36-dc68-44ac-8a14-45d2fd136e55,MoonQueen748,eu,1,252,234383,assasin,darkElf,22545,2484,21181,3263,5585,3000,5136,5261,1357597
a5c84af5-4066-4e96-8ea7-539c59ed19d2,237e7e36-dc68-44ac-8a14-45d2fd136e55,MoonReaper229,de,2,387,375181,berserker,goblin,35466,284,7775,123,10696,758,1643,3648,3551917
e9dc9f1f-edd5-4bda-b1fa-cb6ddf5e5612,4abe5fa9-f058-440e-93c2-fbe0771e7360,MoonReaper361,int,2,447,436327,scout,dwarf,8975,3885,34342,9083,11556,5057,6775,10635,3524633
4cb5d97c-72a4-4a10-8f8d-fa9b66764089,e31300b9-2f14-4824-9a65-8b9f16de68ff,MoonReaper444,hu,1,349,78438,scout,human,736,3458,30505,3332,561,9178,1429,3826,1351874
b88eba89-bd91-4d92-adaa-6c8c8fb90889,54287e6a-70b6-45a1-bb11-b63739f654e5,GhostWizard1553,pl,2,404,22877,scout,orc,1759,2213,25656,1603,7915,2960,859,11695,1938837
9d99019b-c013-4e8a-8a93-2f1f9b173fe7,02a0f793-e1a9-4b7f-a7e1-fbd8f88ff33c,MoonReaper483,fr,2,79,26906,bard,human,5877,337,4546,2004,2096,1993,454,103,109918
91007001-5d2d-48a0-90ba-4db539e5006c,76f23065-83fd-443f-9c71-591b4a875a78,MoonRider,eu,2,276,143094,druid,darkElf,11171,1117,26603,841,4929,1200,6136,2722,886588
6417c184-4e77-44d8-ad34-256c1b47c905,7420d921-31f5-4f02-bca8-c988432dc715,MoonRider202,pl,1,340,231236,bard,darkElf,25597,919,3607,5454,122,1146,4437,2554,345404
bc9afeca-20ff-4092-91dd-b06d5c2c7a6c,57f86e80-6078-457e-9eb9-34ee0f48100b,MoonRider344,hu,2,437,141523,mage,gnome,14666,2335,7628,10056,3552,6947,1329,7524,3682926
2be678f6-a476-4ee7-b665-d1247cee7b5b,6eda900f-3c17-41e9-b373-7d86cce39433,MoonRider391,am,1,371,204249,battleMage,elf,16501,2511,16794,9667,1661,7958,7403,1612,430712
c68a0c98-c240-4eca-93d5-1c1e94e6ec2a,fab4ba71-6d08-42db-853e-49b4cb435a76,MoonRider52,pl,2,422,355836,battleMage,orc,40279,660,24837,2619,6748,2464,9668,9785,497782
f17794f9-3e77-4cbb-b8dd-3332549d2730,5f18bd75-efc5-4a27-a534-fe41150d1cbf,MoonRider81,eu,1,276,231683,bard,demon,15023,376,8901,5876,6470,2828,104,7167,2141487
4dee09ab-ac0a-4bb1-a973-252c39fce312,03b35bb1-4b41-43d9-ab6f-75312764910e,MoonSeeker,de,1,220,37345,berserker,elf,5463,1968,2361,3117,4640,721,4313,5285,1330352
07746c39-d196-4bd2-9c1a-d6331f8ed954,03b35bb1-4b41-43d9-ab6f-75312764910e,MoonSeeker261,am,2,159,11003,scout,human,14140,581,15574,4699,164,4521,1384,2999,1014119
02315d2c-fb11-446d-8821-2ff69891436d,03b35bb1-4b41-43d9-ab6f-75312764910e,MoonSeeker287,de,2,289,14637,battleMage,gnome,12717,1018,5606,1926,1767,2433,2124,1378,2676075
69840e67-f6ba-42c0-9546-e9b7a650d728,9c638e4e-1c76-44a7-adeb-c4a52d20cd3c,BladeMaster5844,pl,2,348,57170,scout,dwarf,27022,1873,17245,6075,4056,3571,1038,8176,2908089
c1f11909-5fcc-4fdf-bdcf-f4e1affc2699,3f8c4b8f-d43d-443c-89b6-d76d696d2733,MoonSeeker37,hu,1,12,2186,mage,dwarf,694,117,461,323,239,252,129,4,95132
caf9573f-b73a-4122-b2f0-3a0af0044ec8,3f8c4b8f-d43d-443c-89b6-d76d696d2733,MoonSeeker658,int,1,33,25609,bard,gnome,1621,151,1036,945,27,526,281,390,128531
739509bd-b829-4b01-88a1-37b1b6910fe2,3f8c4b8f-d43d-443c-89b6-d76d696d2733,MoonSlayer,fr,2,386,373472,scout,elf,4972,372,5295,7394,3748,9977,8744,5723,2498960
3c895545-4f2c-4ba8-89ea-ec502fcba5f4,2f3a97cf-d542-46e7-a966-a9bf835de77c,MoonSlayer197,pl,1,81,76378,bard,darkElf,6570,351,7935,1276,77,641,1984,454,450416
77f1ee7c-e2f2-4c71-b5d9-8017f72a5e42,2f3a97cf-d542-46e7-a966-a9bf835de77c,MoonSlayer624,pl,1,483,4194,warrior,human,12825,2549,4043,5072,1290,11675,7409,6986,4616877
4f35850c-497a-41d8-b14e-3b5697577308,6d57ebad-1777-46ec-b6c4-55c0ad5c3ef9,MoonSlicer,cz,1,452,439116,battleMage,darkElf,4959,723,23137,9869,3754,13301,8691,6823,2868803
64289692-e612-4879-bde5-9d0eefc38a64,0695f709-980e-4352-885a-36fbb19a1a16,MoonSlicer407,fr,2,204,109416,demonHunter,elf,13821,1190,12151,5264,398,360,207,5795,696032
dc6bb7dc-587f-4729-91cc-1056ff76b288,464e634a-eedf-471d-92d5-4212204d0614,MoonStalker,pl,1,99,22087,demonHunter,demon,5172,460,2163,1922,2748,54,2160,1831,934731
87b56da3-56e5-4efe-967c-4e57cc055032,34c2682c-9070-4551-ad12-2aa44caaf007,MoonThief17,eu,2,273,257563,berserker,human,67,1006,16791,832,308,7589,3304,6687,2512280
d97f6853-c0fe-4c90-9991-5342a298ccb8,acc6713e-7762-4e30-a178-11a2b1f457ca,MoonThief791,cz,2,420,366252,assasin,darkElf,28806,2315,40630,3019,8717,9870,10446,12290,1656330
b9549e10-dbb4-411b-8671-bc9e4aba2e3e,926f5385-486c-4429-982a-f54ff0c7611c,StormWizard5362,am,1,55,3023,bard,darkElf,358,360,1609,424,692,68,59,63,324968
810952a9-1097-4fbc-a741-557dafc76ed4,bcb38dee-a25e-4712-b83b-21d3e166436c,MoonThief925,de,2,277,68737,assasin,dwarf,6889,108,17523,4954,3254,8302,6052,5848,1494607
5dd25d4e-8057-45ac-a86e-fd8339cd3d40,bcb38dee-a25e-4712-b83b-21d3e166436c,MoonWalker856,de,2,292,252124,battleMage,darkElf,17474,1778,15487,6008,5115,3211,15,6144,2301252
76862985-2f60-4286-8e24-b4220acf6423,f88bfc88-8d71-43db-8499-9ddebd1cab36,MoonWarden350,cz,1,308,96828,scout,demon,8653,2568,12093,4935,7218,3688,1170,2765,2543567
26e3671d-8bd2-4327-9d10-8d3b940b4923,5a429494-d178-4512-8e4b-80973b08879f,MoonWhisper,cz,1,444,209738,berserker,dwarf,27235,3758,16189,2392,9331,7420,8444,12578,705974
743e6cc3-6e31-4ffe-bad3-ebf8dabd49f6,e34d339d-c814-4d51-bec9-7bba827b1c2c,NightBeast,pl,1,196,45925,assasin,orc,3341,1075,2839,3201,3406,5591,3913,120,308060
3336f36f-01e0-4231-a574-02ab2f1ad1a9,e34d339d-c814-4d51-bec9-7bba827b1c2c,NightBeast859,eu,2,415,229175,druid,human,38849,454,30937,3951,1788,4469,12178,9779,2199636
97aebe63-9edc-419d-b4c2-edc9b8e0a3e0,e34d339d-c814-4d51-bec9-7bba827b1c2c,NightBreaker,fr,1,376,225545,berserker,darkElf,26125,1283,20235,9607,1696,3327,3245,9553,3157665
5c60151d-ca85-4ca1-a655-3f3d2669acf1,86c48779-f981-4da1-a245-395c6cd7883f,NightBreaker505,fr,2,307,17872,druid,orc,23584,2734,29931,7768,4466,3098,1726,379,2478978
fa267d94-ce78-4127-8e31-e0edc7854a20,2c006e73-f430-4e55-97b3-e54b487366a5,NightBreaker769,eu,1,200,86668,berserker,darkElf,478,459,10173,3584,4806,1732,2513,5355,1595212
c4c51058-f2b6-4467-9e9a-397d04063ee1,771bc278-853c-4995-a56a-a6a6ed3463ba,NightHeart,cz,2,378,116033,druid,goblin,11049,3313,23822,573,5240,7993,2009,9005,687941
d86b4a34-9970-4cb2-b242-3b3733b682a4,00067b09-1165-4ef9-935f-a3ff5d86f7b3,BladeQueen7228,am,1,34,25956,mage,orc,546,301,1982,486,737,229,48,335,206467
8f778036-3e89-49f1-8d64-999ecd289253,219e8a40-f419-4094-beba-40adcb522ef7,WolfSlayer5601,eu,1,435,411959,assasin,human,16687,1043,29380,11552,8177,8984,804,9359,3755692
1572d4c6-0d7d-451c-b0f3-db84876c7b5b,771bc278-853c-4995-a56a-a6a6ed3463ba,NightHeart173,hu,2,445,165074,bard,elf,13706,1564,12597,5771,12211,1595,9935,11120,3347581
fbe0760e-fe0a-4362-a404-06b61cb67920,6452f679-4bdf-4e1d-8483-378a88a9369a,NightHeart189,eu,1,412,218074,berserker,darkElf,7105,3921,14683,6061,10934,7692,8845,11127,1707443
39c045e1-30d0-4266-aa22-8dbe05e24b97,0211f222-1224-4c01-8f47-975b9269ff2a,NightHeart557,cz,2,385,333329,berserker,demon,26711,75,9849,3915,4052,172,5251,4402,2781175
ae1d2a78-5f36-4190-b346-dc14dcf2b2bb,4a8b63c4-08a1-482c-9bc5-fc15e09374da,NightKing,hu,1,14,346,warrior,elf,1282,87,854,157,289,388,16,96,94458
6d085df8-6095-4b7e-afad-9be090b3a1fe,8513f77c-c49e-4865-9a2a-39a80e155f97,NightKing20,am,2,357,300561,berserker,gnome,16205,2657,10265,1466,764,5611,6863,3095,2172245
a1498635-b32c-42b4-a21d-5622a3ccf039,8513f77c-c49e-4865-9a2a-39a80e155f97,NightKing937,int,2,415,360237,battleMage,orc,27231,4123,38744,10285,10192,7458,5722,6916,805807
d7ff7076-b261-4ac8-a074-2b6ef3e1bbe4,8513f77c-c49e-4865-9a2a-39a80e155f97,NightKnight,am,2,162,48447,assasin,dwarf,7618,858,9367,1281,4802,3032,165,559,1433261
056e4090-04d9-41d5-9a98-4985d6bcfeb8,5d2d4d44-1490-4850-be99-0e607caf1610,NightKnight180,hu,1,349,139533,assasin,human,14642,225,21088,2823,2991,8648,9095,6089,2404567
88f5c57e-4cfb-4e1a-9eec-55f58ce40d1b,55ebdfe4-2993-4e36-ab5c-de884c1a615e,NightKnight249,cz,2,92,74751,bard,orc,3901,328,3076,2424,467,1166,583,2575,322207
1c9c5832-d466-41dc-893b-5cbb73b24a4a,55ebdfe4-2993-4e36-ab5c-de884c1a615e,NightKnight691,eu,1,433,66899,druid,human,36276,1773,34505,6858,9369,11974,2145,6550,1540561
9ee70fc5-38f2-473f-9c9f-343c96abc262,ed7c79e5-7448-45b5-9dd5-6ff439f02a04,WolfQueen4070,cz,2,429,206066,battleMage,elf,17928,3419,34927,1147,7749,9218,9507,2050,1979473
ef136b07-75a0-4389-9fb3-a13080b8c865,55ebdfe4-2993-4e36-ab5c-de884c1a615e,NightKnight763,de,1,67,16581,berserker,human,4892,568,6599,1772,1282,696,851,1978,497119
b45291ff-f3d6-4981-aaf0-f59fe75bb08b,28247d15-6a28-43af-a7d1-935d9f75ae75,NightLord,cz,2,394,286640,bard,demon,37132,697,26750,10051,5889,4570,10068,6617,1978259
db991f16-bc8c-4d27-8472-8786a838235a,655dc836-35de-4ea2-a8f5-ebf5b605babb,NightLord233,hu,2,168,159864,druid,goblin,10702,1664,11591,1980,4263,3079,2217,4907,168430
fd4fd056-47a7-40e2-8d99-29366b525b59,9325a367-1e15-4916-9a0a-c078577be037,NightLord800,eu,2,13,5237,bard,demon,109,61,1028,328,263,340,67,252,31025
c6390e4f-591d-45a2-b090-91f19a37cc64,73d57c8f-86a7-4964-810c-aa95b346d28b,NightMage,fr,2,490,413839,druid,demon,37646,132,15967,4489,10048,7988,12847,59,4528343
482e6e30-3af3-4049-b501-22960701b9b7,67f91051-0959-4ab8-bc47-e336b187b217,NightMage217,am,1,368,69530,warrior,human,3876,1810,21804,9133,4090,8953,9151,5617,1994339
bcf694fa-0445-4596-aeda-331661f93fe1,61c7def9-429a-4489-8ef0-f2de1f0712ab,NightMage962,cz,2,310,124573,bard,orc,25522,2817,29775,5175,5985,4203,7590,7196,2252996
74e26685-77da-4c76-9518-6a157aa37fc1,61c7def9-429a-4489-8ef0-f2de1f0712ab,NightMaster,fr,2,197,182873,druid,orc,11815,1908,3130,4739,1282,3055,1705,1153,1620984
2e002871-cc90-433a-bf1a-cdca9af0d1a2,61c7def9-429a-4489-8ef0-f2de1f0712ab,NightMaster444,eu,2,402,348227,demonHunter,darkElf,24127,990,30061,8437,10446,2258,2845,5052,1234338
770dcaee-b452-403c-ba75-a5f2a9721f71,d6db39d4-a664-40df-8dac-b5710651153a,NightMaster628,am,2,271,185866,mage,orc,5030,2095,3771,2680,6776,7830,1910,1842,2576422
6d26abcc-3bb1-42d7-8bd6-9bf08f7db967,d290eb08-6685-4bcc-9ffe-4c65b262f255,IceMaster7755,cz,1,13,8443,bard,demon,628,80,596,180,202,317,308,269,98869
64ce1e66-83b8-4184-9603-ab1e114d2097,a9d36bd8-55c2-4902-baa6-c58f0d0c6d3b,NightMaster682,cz,2,268,226433,assasin,darkElf,10696,71,21985,7732,2831,1755,1684,6309,2428165
50ce9a02-f9e1-4c72-8073-6255a0dc1858,f21505c5-b7dd-4278-9d3f-b5018f4c6a25,NightQueen,eu,2,350,306438,mage,human,2509,3302,27223,10219,10356,2656,9767,323,1789950
3d205138-6517-49ef-a5fd-ed59bda8ba58,d28a061c-551f-484b-8b21-e3a0ab798ac0,NightQueen979,de,2,264,180641,assasin,gnome,4138,751,18824,1762,2199,2079,6210,4048,1216952
612adb39-9d3f-4d55-8b57-e2c51441c523,0d16519b-cd88-4928-9859-070746df0ace,NightReaper,cz,1,155,31903,battleMage,orc,7266,1345,4161,4572,287,1762,3651,173,1400837
38cb4928-ff55-414e-85bb-277d98487e96,7626e800-be95-46c5-98fe-7a94d4b7197f,NightRider161,int,2,486,259645,demonHunter,elf,75,4837,47468,1805,12561,282,13576,13989,2436476
309c2d74-f1cc-4455-8b42-85ab2f68f4a7,41963532-ee1c-46bf-839d-2d0cd059343a,NightSeeker,eu,1,37,35217,berserker,dwarf,1043,269,3203,369,106,75,566,675,284188
29bb141b-9ec5-4386-a8fc-15a57aae3e6d,c22ba76d-ce7d-44f5-a225-d4b66ffc4dac,NightSlayer,hu,2,136,34916,scout,darkElf,3685,645,9186,111,2971,383,758,88,174870
c9a99a0f-da42-46da-87a2-2274947510e6,c22ba76d-ce7d-44f5-a225-d4b66ffc4dac,NightSlayer385,am,2,108,9485,berserker,gnome,916,763,3744,2588,3027,2068,3019,59,563377
ae0c0bc2-82c3-4e50-b0bd-97cd578261ca,c22ba76d-ce7d-44f5-a225-d4b66ffc4dac,NightSlayer389,pl,1,308,203775,druid,darkElf,18791,2725,21731,5169,2011,2018,7540,2312,2748913
4f9c2be9-177a-4765-b96e-78ba27483656,205fe210-e524-435c-a4b2-1e6e20fc5a37,NightSlayer759,int,2,447,219728,battleMage,elf,14586,4147,6128,1337,9041,11754,7680,5658,1226783
c18802ca-0e62-4341-b2a8-fac43ef316be,b79532c6-d8aa-4121-adbf-6a16beaab1c4,GhostWalker7768,cz,1,134,119961,bard,orc,2639,419,6882,3641,1805,2640,3033,1265,933482
749fb7e0-7c7e-4158-8c66-f377e45ab24a,cba29d6d-770d-4db6-a6f8-e15b0b810a43,NightSlayer989,int,1,73,47759,warrior,human,2844,314,3997,1092,1064,571,887,1615,621918
f8f321eb-67f8-4274-966b-af690a21a35f,86ab654e-3034-4147-bf65-07ef40c54dca,NightSlicer549,de,1,375,361875,demonHunter,orc,1055,1831,1591,837,4813,6280,7106,3833,3684793
a45ac9e1-37f3-44dd-a3d6-57aabbcf731e,86ab654e-3034-4147-bf65-07ef40c54dca,NightSlicer629,am,1,199,92833,mage,elf,11017,593,4892,450,354,3356,1886,1737,429983
96d564bf-2e6a-4f84-872b-1fa590a143c8,a935e785-1554-4159-8b87-975252e976ad,NightSlicer89,hu,2,399,329331,bard,elf,19616,1761,21651,3284,8170,6293,4749,7273,1602684
373b2d89-71fe-4300-9b98-d3e015357c1c,0d71e14a-9a17-449a-a773-94df12b47fb7,NightStalker,am,1,99,43865,bard,demon,6233,172,398,2396,460,1251,1159,2659,331010
98195d7d-160d-4d82-8ecb-336f9deb68f7,91ac744f-1c78-4cf0-b597-b80dfc34a577,NightStalker112,int,2,386,146661,mage,dwarf,34314,1549,17724,5169,4071,8288,5461,3368,3562695
7db9c4b5-1a6d-4f62-8b69-c29602785779,e4fe4e4f-02db-473f-a79c-cd0880b4ed3a,NightStalker349,hu,2,288,159529,warrior,gnome,7805,1423,726,2341,3406,7156,176,8183,2079087
ba4f3dec-63e5-49c9-b2b5-13bdd3fcbc22,e370bcb4-c03f-4d3a-a9cb-a99bfa2e7737,NightStalker977,am,1,73,54740,assasin,gnome,3063,598,2159,1071,1133,1021,1751,1802,82043
9bca9039-8f1c-4f6b-8c48-29e434ae0492,dd764001-77a1-47ed-9d03-85a26a612a39,NightThief,eu,2,200,156888,warrior,elf,9548,75,14339,68,4270,4148,4683,5340,636478
2f4bf5ff-3073-4463-92aa-c74e19080e36,dd73317e-f4ca-420c-a3f2-90e98fc22b81,NightThief387,eu,1,421,344599,mage,elf,18669,2091,6887,11759,1953,11310,2841,2653,2024426
84c444d2-d931-476b-a333-4366cc3b04d3,65b5a926-3c42-45ba-8e39-1a58690ce020,KnightWizard782,cz,1,32,29282,battleMage,elf,32,169,808,200,585,610,57,17,81572
a6e7b638-16f0-4834-acff-66d59e6368ed,657fe6d6-6242-482f-a854-3db3d87f211c,NightThief953,pl,2,271,2520,demonHunter,dwarf,17634,2028,10866,4518,1880,7746,4142,8016,2030719
1f2ee18c-81f9-46f1-a80f-2b36b3cf7bae,141ac145-7ba8-4bf4-bd22-6a8a97b3de27,NightWalker,de,1,101,100858,assasin,elf,8672,321,8352,630,1805,484,2321,1393,124520
82374168-7c5f-4933-a176-75b0c2ffb1f1,141ac145-7ba8-4bf4-bd22-6a8a97b3de27,NightWalker741,de,1,281,156279,druid,goblin,16116,541,17082,6875,2255,8189,3224,4455,353209
65b97a24-8e60-4f99-b0b2-ae254d4e228d,141ac145-7ba8-4bf4-bd22-6a8a97b3de27,NightWarden634,cz,1,482,173412,assasin,elf,7477,4483,37117,11965,365,8292,8903,8811,2716058
a24ec42f-c301-4969-9991-ebaa959ffbc2,2734704d-380f-4a96-a8ef-9e72f3c03f90,NightWarden655,de,2,176,157272,scout,elf,10877,1760,10477,249,1599,1420,4981,1543,1530714
aaece4e5-8e54-447c-abc7-0bc7c738861b,dd1ddf02-c6ba-49e5-8ef7-4b0eb5eb6023,NightWarden741,eu,2,52,18018,scout,human,4133,240,1412,704,364,428,1202,646,356916
bc992cce-1cf4-4b03-8e0c-db24f06b4ed1,e79a65f1-6f45-43d6-a7da-2cc72f831fcb,NightWarden780,am,1,301,185343,battleMage,dwarf,22892,2926,21208,122,1543,2577,484,6493,2638906
201cdd11-0ed5-4b02-a8ea-d90d20dc674b,b61e4f13-5d39-4d32-91e1-18286337536f,NightWarden956,de,1,26,10508,demonHunter,gnome,1333,213,19,233,528,745,364,28,191591
ba11ec9c-d09b-4dbb-b5b5-48c69f1318ab,6092ba5e-1fa7-44be-9e3e-db43d08ac9ef,NightWhisper,am,1,182,145726,berserker,dwarf,15114,1085,10397,2566,1147,3872,4841,2728,533997
018344b6-ebe3-4b62-be72-e05314ba7270,6092ba5e-1fa7-44be-9e3e-db43d08ac9ef,NightWhisper495,pl,1,490,154350,battleMage,human,39559,81,31556,6421,27,2150,1423,3849,1326320
d907dba4-28f5-4966-9e15-a03653c54cc1,146d3d3a-884a-43f8-86d9-0f55280108ed,BladeWalker9165,hu,1,7,646,druid,human,531,5,596,72,104,115,100,73,16651
126a2a8c-cc90-4474-885d-abe92bf156ba,6092ba5e-1fa7-44be-9e3e-db43d08ac9ef,QxBladeBreaker876,fr,1,493,438534,assasin,gnome,38787,4202,8215,4247,3444,6110,5739,7552,3918201
d120fa27-0e27-4121-9684-18022cb7c202,6092ba5e-1fa7-44be-9e3e-db43d08ac9ef,QxBladeFang,eu,2,119,32680,demonHunter,gnome,787,269,8131,2865,806,632,1703,2787,119964
62714ab6-3c90-480e-9789-44df8b74d63e,9a85114c-1981-4db8-8801-21ee15ee6c3e,QxBladeFang399,de,2,293,83261,berserker,dwarf,23581,968,17055,4551,8790,6699,7533,5076,2456342
33629a3b-ed32-49ab-804d-094979e7af14,53d22c30-9777-4bb3-bc48-36036a56916b,QxBladeKnight439,fr,2,451,51736,druid,gnome,9664,2860,1194,7098,3636,6678,7524,170,591458
4a6f7488-c727-4efe-9c83-880117a8e22d,ad3ccc8f-e4f6-484b-95b1-b6dac5161132,QxBladeLord548,eu,1,154,17676,bard,gnome,3758,1406,1337,354,4245,1047,3534,52,687870
a53918ef-7ce8-4240-b58d-3e24cc8c3b9d,7f2ac9da-30a6-4fc1-affc-894f7253be7c,QxBladeSlicer128,pl,2,264,184254,assasin,gnome,6812,1815,17314,160,3238,7502,1056,2101,493094
1040ab67-7645-4a55-a3ad-774f1a32ba7d,7f2ac9da-30a6-4fc1-affc-894f7253be7c,QxBladeWarden,de,1,274,53669,druid,darkElf,22599,1071,7,1984,8042,363,1411,3043,287341
da97a7a4-9465-47c7-84ea-361b480e0aee,f691459c-6c8c-440a-afa7-570a16e1453d,QxBloodFang236,am,1,456,141291,berserker,orc,13032,1856,25685,4034,478,2461,6364,11262,491200
7247c125-be60-4c83-bf67-d614f162d93e,733cb8d8-164a-4ae1-a9b5-1f8a08419855,QxBloodReaper917,pl,2,176,168589,bard,dwarf,7083,1514,7062,3630,1703,4528,3683,2327,1447550
acb2ff3d-967d-4058-92a0-0180416dc2bc,7292e4e4-b46a-4b73-a017-8214eddde6ef,QxDarkBeast569,eu,1,13,4354,battleMage,darkElf,354,54,383,129,170,94,331,114,76950
a93c5b68-30f8-4066-9b94-e8a3f367a523,6c26d518-afcb-4981-99e7-5462fb2711cc,ShadowQueen3652,hu,1,59,28720,bard,darkElf,4248,7,684,99,873,218,23,834,433407
d04efe9d-43d2-48ae-ad09-17444f991098,5e71d957-3759-4c80-9eb4-32d255c958d1,QxDarkHeart910,eu,2,237,159132,assasin,darkElf,14431,976,14254,1579,2683,197,6042,6302,1282642
6a54ce63-53c0-4831-9e31-30d38fcda866,04f1ca1e-1833-4221-9aa5-a3ff2f752d65,QxDarkQueen844,int,1,358,168137,mage,demon,22625,452,1789,1791,1310,3636,3798,1579,3180759
ef53e3ab-805f-402b-9faf-7e97e376f346,8cdc058d-a0fd-4197-bfd7-741d4f9b77a4,QxDarkReaper,eu,2,102,18888,mage,elf,6398,601,4693,1689,2274,852,1093,2958,157382
935abb25-5e75-4c52-8db6-32ba85d58f8f,b7423e2d-510c-457b-a0f2-1c0db82868a6,QxDarkWalker377,cz,2,70,58311,warrior,elf,1463,275,4346,1256,114,259,1060,259,209250
1a6ef908-8d28-46e5-b3d8-a42c7ffbbf6c,6a274cf5-559a-4535-b304-b9555df78239,QxDarkWarden337,hu,1,268,184340,mage,human,7404,1871,16511,1900,5814,4173,7584,7898,2121336
975cae0e-f1d7-4032-b6f9-39d98c44e518,6a274cf5-559a-4535-b304-b9555df78239,QxDragonFang670,cz,1,169,9436,assasin,darkElf,13287,350,2021,1320,872,1667,1372,1026,905663
a5837df1-df03-401a-b8a8-3343943be23e,6a274cf5-559a-4535-b304-b9555df78239,QxDragonKnight,eu,1,415,95070,bard,demon,33493,2110,38807,2316,2291,10531,5863,5677,3329445
9793b1fe-ca24-438f-9fbd-f65367d0537c,02bbfc2f-a141-4928-b919-8b7704230244,QxDragonQueen,hu,1,192,164221,battleMage,orc,8959,946,8550,2007,4460,3,2629,2907,981466
fbaaf0d7-6e29-4c5e-9ae6-ba7d08dbea01,4e43bdd9-b6fa-41b3-ab87-db830ce90e28,QxDragonStalker,fr,1,58,41689,warrior,darkElf,2370,437,4989,809,776,1071,1719,1295,113507
37e2faec-bcba-4ff3-93a7-7c1852cfbffe,2e0539ac-b8b6-4096-a93c-1fb480a0c62b,QxDuskLord550,fr,2,129,119565,battleMage,goblin,5206,650,4558,1446,1007,3223,2884,912,780941
0a4ad225-66a8-4dbc-8522-0786d02f0cda,6723abc0-4db4-4c62-b703-ae10faab777b,ShadowWizard6482,cz,1,399,34797,assasin,elf,16945,3605,9716,3004,6005,2161,8039,9947,1827803
d17631e2-270e-4ec1-98ac-b6e8c11e9eeb,2e0539ac-b8b6-4096-a93c-1fb480a0c62b,QxDuskLord838,fr,2,407,331775,druid,human,20641,2218,21200,6128,7522,11127,6724,3576,2056234
f12655f1-1e17-4957-8bfa-3d827dd358e7,6cd29946-c51e-4149-8e82-acca37c35c51,QxDuskReaper,hu,1,478,332618,mage,orc,24893,851,39960,11068,2763,5325,11831,3076,4272449
62e6b0e6-104e-4318-a0d7-91a6a7ed43fb,6cd29946-c51e-4149-8e82-acca37c35c51,QxDuskRider,de,2,251,127684,mage,elf,3792,851,21385,1500,287,2097,4227,5926,2272448
886a7058-ab10-4f4b-a51e-85a708ade6ae,27cdb73f-4d2d-4a4e-9678-96f04173bc04,QxDuskSeeker568,de,2,354,237012,warrior,orc,20214,511,26738,8472,3450,1121,159,204,1144287
1d2f37c6-016a-44cf-8c0a-9d6cba1c99b9,d826e477-9522-4591-a7fe-4659c7892382,QxDuskSlicer,cz,2,302,226598,mage,elf,20990,752,15355,398,1604,6812,4767,2444,1536550
26d84672-10a9-4a22-8879-5516664bb4fa,aa140d94-7e08-4c55-805d-dd2bbd08ddf3,QxDuskSlicer419,am,1,94,27907,berserker,demon,3996,640,3223,1090,945,2543,1055,2677,377665
ad776ecd-9ab5-49d5-bd99-865b7869990c,eb4e50f0-86dc-4c5b-8fa7-028873608677,QxFireFang,fr,2,251,143854,berserker,elf,1189,484,11710,3950,6375,3051,3811,3871,1508501
a43add90-6748-4458-920d-a3ffe092f246,481c8ee1-58fa-4253-be55-c3472c6f504e,QxFireKing,de,1,59,50877,druid,orc,379,542,1174,1256,1028,539,1414,895,116041
450584ab-5a73-42d0-bea3-bcf7e2265777,481c8ee1-58fa-4253-be55-c3472c6f504e,QxFireQueen,fr,1,126,21560,demonHunter,elf,7790,445,2200,2035,1950,308,3233,120,1037892
